order_id,timestamp,user_id,order_type,subtotal,tip,total
9d1e6e,2022-05-22 11:45:59,2040e7,carryout,40.01,0,40.01
5929f8,2022-05-22 11:52:14,309019,onsite,13.47,2.03,15.50
d123a4,2022-05-22 11:56:03,,carryout,10.97,1.65,12.62
ebfc34,2022-05-22 11:56:06,,carryout,10.48,1.58,12.06
09fdf5,2022-05-22 11:57:13,,onsite,12.47,1.88,14.35
c0be45,2022-05-22 11:58:38,,onsite,10.97,0,10.97
c5d07a,2022-05-22 12:11:33,,onsite,13.78,2.07,15.85
451570,2022-05-22 12:18:12,cc10d4,onsite,12.47,0,12.47
a1a4cb,2022-05-22 12:24:52,,delivery,12.47,1.88,14.35
7a760f,2022-05-22 12:25:50,,onsite,12.47,0,12.47
764527,2022-05-22 12:31:25,2f6726,carryout,11.27,0,11.27
b2419e,2022-05-22 12:31:59,,onsite,19.26,0,19.26
a29c07,2022-05-22 12:32:03,,carryout,12.27,0,12.27
986dd4,2022-05-22 12:32:31,d4541a,delivery,13.47,0,13.47
50f48a,2022-05-22 12:54:12,b570ba,delivery,10.97,0,10.97
929743,2022-05-22 12:54:54,,onsite,12.27,1.85,14.12
7d864b,2022-05-22 12:56:33,9d8d19,carryout,9.48,0,9.48
4eb50b,2022-05-22 12:58:24,,delivery,28.45,4.27,32.72
75cbba,2022-05-22 13:09:11,d3041a,delivery,12.97,1.95,14.92
350c4b,2022-05-22 13:14:22,222dd6,onsite,9.78,0,9.78
4b5a44,2022-05-22 13:19:35,,onsite,72.64,0,72.64
5f14ff,2022-05-22 13:35:59,b43801,carryout,34.73,0,34.73
d08f79,2022-05-22 13:55:09,59a6d6,onsite,9.78,0,9.78
c23f5a,2022-05-22 13:57:02,,onsite,14.97,0,14.97
c0b1d1,2022-05-22 14:09:01,db7ac0,delivery,12.27,1.85,14.12
1c4ba2,2022-05-22 14:42:20,155f91,delivery,9.97,1.5,11.47
ba9261,2022-05-22 14:52:28,,onsite,16.76,0,16.76
4fc607,2022-05-22 15:39:29,,onsite,17.97,0,17.97
b4d17f,2022-05-22 15:50:33,,onsite,69.64,0,69.64
7cfca5,2022-05-22 16:02:51,,carryout,33.43,5.02,38.45
d19f6e,2022-05-22 16:20:16,,onsite,9.48,1.43,10.91
c6b385,2022-05-22 16:22:41,,onsite,41.23,6.19,47.42
3ef523,2022-05-22 16:23:26,,onsite,10.77,0,10.77
795c89,2022-05-22 17:06:39,d06f48,onsite,11.77,1.77,13.54
739b3f,2022-05-22 17:11:54,e1c9e0,onsite,17.77,0,17.77
3a8814,2022-05-22 17:13:45,,carryout,9.48,0,9.48
6a95c3,2022-05-22 17:48:39,,onsite,14.27,0,14.27
0fbb1f,2022-05-22 17:50:11,,onsite,55.10,8.27,63.37
0a642f,2022-05-22 17:53:02,,carryout,62.17,9.33,71.50
53c18b,2022-05-22 18:09:36,,onsite,54.67,0,54.67
be0a08,2022-05-22 18:22:41,4dbe6d,carryout,29.75,4.47,34.22
dac7c8,2022-05-22 18:29:16,,onsite,9.97,0,9.97
932b5c,2022-05-22 18:45:32,,carryout,36.22,5.44,41.66
9c0903,2022-05-22 18:51:30,7fdcb3,delivery,32.53,0,32.53
76d78f,2022-05-22 18:52:10,,onsite,12.47,0,12.47
498f10,2022-05-22 18:54:22,,onsite,11.97,1.8,13.77
bb4bc1,2022-05-22 19:06:08,,carryout,12.47,1.88,14.35
ff41d0,2022-05-22 19:11:30,,onsite,13.77,2.07,15.84
4615cd,2022-05-22 19:24:03,,carryout,44.20,6.64,50.84
6d9308,2022-05-22 19:46:09,2567d4,carryout,15.97,0,15.97
49892a,2022-05-22 19:53:47,,onsite,12.47,1.88,14.35
d3f4e2,2022-05-22 20:15:19,,onsite,12.27,0,12.27
ffd758,2022-05-23 11:25:29,,onsite,13.77,0,13.77
f03dad,2022-05-23 11:27:30,9e09b0,onsite,13.77,2.07,15.84
fb7a19,2022-05-23 11:53:37,,carryout,12.47,0,12.47
2e0b10,2022-05-23 12:02:34,,carryout,9.48,0,9.48
cbd65b,2022-05-23 12:03:47,,onsite,8.97,0,8.97
f62475,2022-05-23 12:17:38,,onsite,12.47,0,12.47
1f8ec6,2022-05-23 12:21:10,,onsite,9.97,0,9.97
f9f9f7,2022-05-23 12:32:37,bdd7aa,carryout,16.07,2.42,18.49
164326,2022-05-23 12:38:11,a1284e,carryout,46.50,6.98,53.48
39493f,2022-05-23 12:40:07,af23fa,onsite,11.47,1.73,13.20
2a9c22,2022-05-23 12:45:00,27c59c,delivery,7.98,0,7.98
231e87,2022-05-23 12:59:01,82e7f5,delivery,9.48,1.43,10.91
6b2a06,2022-05-23 13:06:32,c57d8b,onsite,19.96,3.0,22.96
9eafce,2022-05-23 13:25:36,863354,carryout,6.98,0,6.98
f4262d,2022-05-23 13:25:40,6783f2,carryout,10.97,1.65,12.62
c8ea62,2022-05-23 13:32:17,7c7999,onsite,52.29,7.85,60.14
3cb959,2022-05-23 13:35:56,cc6864,carryout,26.24,3.94,30.18
c73912,2022-05-23 13:38:09,1611bd,onsite,52.20,0,52.20
9fea2e,2022-05-23 13:42:00,,onsite,9.97,1.5,11.47
e43166,2022-05-23 13:47:56,364e7b,carryout,13.97,0,13.97
524c75,2022-05-23 13:53:36,5948f1,delivery,10.97,1.65,12.62
6b398f,2022-05-23 14:05:23,,onsite,17.96,0,17.96
b63b11,2022-05-23 14:06:54,,onsite,10.97,1.65,12.62
6229cd,2022-05-23 14:08:52,,onsite,9.97,1.5,11.47
49e685,2022-05-23 14:11:29,,onsite,9.28,1.4,10.68
1fe22c,2022-05-23 14:37:53,,carryout,9.97,0,9.97
b24485,2022-05-23 14:53:16,,delivery,12.27,0,12.27
4907b2,2022-05-23 14:53:20,,onsite,9.97,1.5,11.47
5b7dc9,2022-05-23 15:16:11,,onsite,11.27,1.7,12.97
7a25d1,2022-05-23 15:36:44,846aff,carryout,10.78,1.62,12.40
f7ba18,2022-05-23 15:36:55,3a2ba5,delivery,11.98,1.8,13.78
d4be4b,2022-05-23 15:48:14,778e1c,onsite,24.25,3.64,27.89
86eb4a,2022-05-23 15:56:23,,onsite,15.27,2.3,17.57
aceb2c,2022-05-23 15:57:29,439e8c,delivery,50.69,0,50.69
b03a06,2022-05-23 16:25:57,,delivery,10.77,1.62,12.39
c04903,2022-05-23 16:26:06,69ae7e,onsite,9.77,0,9.77
4014ce,2022-05-23 16:32:32,697acb,onsite,9.77,0,9.77
a80da9,2022-05-23 16:42:19,,onsite,11.77,0,11.77
9d1a76,2022-05-23 16:56:02,8588ef,carryout,10.77,0,10.77
8a5ccf,2022-05-23 16:59:45,,delivery,15.77,0,15.77
3adc20,2022-05-23 17:04:54,,onsite,29.95,4.5,34.45
ecc4de,2022-05-23 17:10:06,,onsite,12.47,1.88,14.35
cad126,2022-05-23 17:10:07,,onsite,18.26,0,18.26
591a09,2022-05-23 17:12:52,,onsite,12.27,1.85,14.12
4569d2,2022-05-23 17:16:19,,carryout,16.47,0,16.47
bf4145,2022-05-23 17:16:44,,carryout,7.98,0,7.98
e9e67a,2022-05-23 17:17:06,3efe2c,carryout,39.21,0,39.21
a86d71,2022-05-23 17:18:48,23b3a1,delivery,9.97,1.5,11.47
4f59a5,2022-05-23 17:20:20,,onsite,7.98,0,7.98
4fec76,2022-05-23 17:28:55,,delivery,13.27,2.0,15.27
856f85,2022-05-23 17:39:03,488f92,delivery,18.97,0,18.97
aa365e,2022-05-23 17:42:38,6f0e89,onsite,10.77,0,10.77
916945,2022-05-23 17:48:53,fe3f62,onsite,12.47,1.88,14.35
3cd2ec,2022-05-23 17:59:19,4ae127,delivery,39.02,5.86,44.88
da5787,2022-05-23 18:02:50,333832,carryout,27.24,4.09,31.33
00ba53,2022-05-23 18:04:59,,onsite,11.77,1.77,13.54
104a5f,2022-05-23 18:05:03,,carryout,67.65,0,67.65
24aa16,2022-05-23 18:07:56,bf5ee2,carryout,10.48,1.58,12.06
1cf87f,2022-05-23 18:16:26,,delivery,9.97,1.5,11.47
9cb00c,2022-05-23 18:37:54,b9f0d2,delivery,14.27,0,14.27
86daca,2022-05-23 18:40:24,aac1ad,onsite,17.75,0,17.75
10828c,2022-05-23 18:41:56,,onsite,15.47,2.33,17.80
453250,2022-05-23 18:53:01,9c5def,delivery,19.96,3.0,22.96
672020,2022-05-23 18:56:20,,delivery,7.98,1.2,9.18
5fe9f3,2022-05-23 19:00:17,,delivery,10.77,1.62,12.39
34bdd1,2022-05-23 19:02:38,,onsite,12.27,0,12.27
7d3f0f,2022-05-23 19:09:21,7980d0,carryout,13.07,1.97,15.04
2fcdaf,2022-05-23 19:10:22,389a39,delivery,10.97,0,10.97
d25e9f,2022-05-23 19:15:08,3c8fcb,delivery,9.77,0,9.77
825719,2022-05-24 11:06:09,c43561,carryout,8.97,1.35,10.32
ca3ad6,2022-05-24 11:09:47,,delivery,28.93,4.34,33.27
03bc7c,2022-05-24 11:13:48,,carryout,45.98,6.9,52.88
ca7f43,2022-05-24 11:25:33,,onsite,11.97,0,11.97
d75798,2022-05-24 11:41:56,f2b0b5,carryout,14.77,0,14.77
1eb7ff,2022-05-24 12:17:31,f8dc92,onsite,12.77,0,12.77
1514e4,2022-05-24 12:24:27,a09425,carryout,11.47,1.73,13.20
0c4c54,2022-05-24 12:27:00,,delivery,22.46,3.37,25.83
2bc5ba,2022-05-24 12:31:32,,onsite,34.53,5.18,39.71
8aa483,2022-05-24 12:38:40,,onsite,13.57,2.04,15.61
4c677a,2022-05-24 12:43:19,7c24bb,onsite,33.03,4.96,37.99
03bd74,2022-05-24 12:48:49,,onsite,14.97,2.25,17.22
8c6b7c,2022-05-24 12:49:52,c6f8d6,onsite,14.77,2.22,16.99
efd61e,2022-05-24 12:55:19,,onsite,15.77,2.37,18.14
2cc853,2022-05-24 13:02:15,,onsite,11.27,1.7,12.97
d8360f,2022-05-24 13:05:00,,carryout,15.98,2.4,18.38
77828d,2022-05-24 13:06:12,,delivery,11.97,0,11.97
693de1,2022-05-24 13:15:39,a6b149,delivery,11.27,0,11.27
2a007b,2022-05-24 13:22:12,,carryout,33.73,0,33.73
7d4d38,2022-05-24 13:26:46,a829c3,delivery,50.20,7.54,57.74
2595df,2022-05-24 13:28:49,539ce0,delivery,13.07,0,13.07
eefb16,2022-05-24 13:36:17,5156ed,carryout,10.97,1.65,12.62
0c4174,2022-05-24 13:48:40,,onsite,9.99,1.5,11.49
5ad148,2022-05-24 13:52:30,bd2d3e,onsite,17.95,2.7,20.65
2f73bf,2022-05-24 13:58:30,116ad0,onsite,11.97,1.8,13.77
c18445,2022-05-24 14:20:59,c6ac7f,delivery,13.97,0,13.97
b8fa40,2022-05-24 14:26:18,,delivery,17.77,2.67,20.44
e76884,2022-05-24 14:45:57,a97a79,delivery,14.77,0,14.77
956f14,2022-05-24 15:17:54,009186,delivery,9.48,1.43,10.91
fab713,2022-05-24 15:28:52,,carryout,58.99,8.85,67.84
3ca277,2022-05-24 15:31:29,,onsite,19.96,3.0,22.96
f50c16,2022-05-24 15:36:50,,onsite,44.19,0,44.19
2bd50a,2022-05-24 15:42:12,,delivery,13.97,0,13.97
a4f563,2022-05-24 15:58:28,,delivery,10.97,1.65,12.62
f809b3,2022-05-24 15:59:42,,carryout,18.76,2.82,21.58
3d1f65,2022-05-24 16:10:42,,onsite,31.24,4.69,35.93
e47928,2022-05-24 16:15:59,,onsite,10.97,1.65,12.62
250021,2022-05-24 16:33:10,25a27c,carryout,18.95,0,18.95
9dd76b,2022-05-24 16:37:14,0cc681,carryout,10.77,0,10.77
e9bf6b,2022-05-24 16:49:01,032750,onsite,26.45,0,26.45
b5de06,2022-05-24 16:51:43,3aeb9b,delivery,26.95,4.05,31.00
d6e646,2022-05-24 16:57:52,,onsite,14.27,2.15,16.42
5c640b,2022-05-24 17:30:59,123828,delivery,7.98,1.2,9.18
b6feac,2022-05-24 17:40:01,243aae,carryout,11.98,1.8,13.78
684f24,2022-05-24 17:52:22,,carryout,30.04,4.51,34.55
bef476,2022-05-24 17:56:42,,onsite,17.27,0,17.27
059c9c,2022-05-24 18:04:32,3a0f4e,carryout,12.47,0,12.47
3c1f6c,2022-05-24 18:05:47,,carryout,48.70,7.31,56.01
f3d49d,2022-05-24 18:33:53,,carryout,13.27,0,13.27
b53526,2022-05-24 18:41:48,,onsite,25.45,3.82,29.27
569aa5,2022-05-24 18:41:58,94d60d,delivery,9.77,1.47,11.24
c9d93a,2022-05-24 18:50:38,74eba6,delivery,26.05,3.91,29.96
fe3b64,2022-05-24 18:51:33,0eb70e,onsite,67.13,0,67.13
745c8f,2022-05-24 18:55:34,1fce10,delivery,18.46,0,18.46
17a3cb,2022-05-24 19:17:35,0711f6,delivery,11.77,0,11.77
955388,2022-05-24 19:22:37,5e6280,delivery,15.27,0,15.27
b537a7,2022-05-24 19:24:45,485174,onsite,10.77,0,10.77
828363,2022-05-24 20:23:09,,onsite,8.98,0,8.98
4503d6,2022-05-25 11:01:57,,carryout,12.27,0,12.27
2b06b7,2022-05-25 11:03:35,,onsite,10.97,0,10.97
fdf454,2022-05-25 11:18:31,10c17f,delivery,29.23,4.39,33.62
4db037,2022-05-25 11:35:44,,onsite,12.47,0,12.47
c0b374,2022-05-25 11:38:16,df56ae,delivery,62.99,0,62.99
373577,2022-05-25 11:41:49,458307,delivery,11.47,0,11.47
4bf5a5,2022-05-25 11:53:14,,carryout,12.77,0,12.77
d866fa,2022-05-25 11:57:04,,delivery,47.89,7.19,55.08
5dee67,2022-05-25 12:03:29,0a6086,carryout,13.47,2.03,15.50
3c2742,2022-05-25 12:03:57,,carryout,39.71,0,39.71
11d6c0,2022-05-25 12:21:58,,delivery,11.77,0,11.77
708421,2022-05-25 12:23:43,6421ca,carryout,27.54,0,27.54
a6eba3,2022-05-25 12:23:52,497ae9,onsite,26.75,4.02,30.77
3824fb,2022-05-25 12:39:05,ab7c7d,onsite,11.57,0,11.57
0a5c6b,2022-05-25 12:57:28,,onsite,9.97,0,9.97
98e74f,2022-05-25 13:01:34,,carryout,11.57,0,11.57
9f8496,2022-05-25 13:06:59,23c8ee,delivery,13.27,0,13.27
1b9bd8,2022-05-25 13:12:54,222dd6,onsite,12.77,0,12.77
8e5f59,2022-05-25 13:15:39,,delivery,10.48,1.58,12.06
ec2b05,2022-05-25 13:17:13,c16639,carryout,10.48,0,10.48
1ef18c,2022-05-25 13:17:19,,onsite,9.97,1.5,11.47
2379a6,2022-05-25 13:22:02,,delivery,11.47,0,11.47
fa7495,2022-05-25 13:26:44,,carryout,7.98,1.2,9.18
7171d6,2022-05-25 13:45:27,d3041a,onsite,11.97,1.8,13.77
71d813,2022-05-25 14:53:33,7bb162,carryout,11.97,0,11.97
11854e,2022-05-25 15:22:32,cb8b47,carryout,12.97,0,12.97
7642da,2022-05-25 16:04:26,,onsite,10.78,0,10.78
9f21f2,2022-05-25 16:12:50,24c1bd,onsite,9.48,1.43,10.91
eb592c,2022-05-25 16:16:03,,onsite,10.97,1.65,12.62
2e40c6,2022-05-25 16:22:24,,onsite,11.97,1.8,13.77
b48f77,2022-05-25 16:23:04,,onsite,14.97,2.25,17.22
4039c4,2022-05-25 16:27:50,,onsite,12.57,1.89,14.46
f7c0f0,2022-05-25 16:28:49,690312,delivery,48.00,7.21,55.21
b26628,2022-05-25 16:50:16,,onsite,11.47,0,11.47
214785,2022-05-25 17:04:27,,delivery,12.77,1.92,14.69
d60848,2022-05-25 17:13:18,e6e9ac,carryout,12.47,1.88,14.35
d1a8d5,2022-05-25 17:24:11,,delivery,10.27,1.55,11.82
96795e,2022-05-25 17:25:43,,onsite,7.78,1.17,8.95
a154e9,2022-05-25 17:25:56,4aa1d1,carryout,7.98,1.2,9.18
6ccae2,2022-05-25 17:26:30,ef1c5a,onsite,9.77,1.47,11.24
d966da,2022-05-25 17:27:19,,delivery,47.20,0,47.20
a82226,2022-05-25 17:34:47,,carryout,14.97,2.25,17.22
3c4e00,2022-05-25 17:46:13,e8e69d,delivery,15.27,0,15.27
34600b,2022-05-25 17:53:09,dcdce8,carryout,9.97,0,9.97
46f359,2022-05-25 17:56:42,,carryout,16.47,0,16.47
1a76c7,2022-05-25 17:56:47,2553db,delivery,16.06,2.41,18.47
5df34c,2022-05-25 17:57:09,c53a51,carryout,12.47,1.88,14.35
c980ec,2022-05-25 18:01:28,,carryout,11.47,0,11.47
62fa23,2022-05-25 18:04:21,,onsite,13.77,2.07,15.84
d98e76,2022-05-25 18:06:24,,carryout,11.97,1.8,13.77
377b24,2022-05-25 18:09:47,,onsite,12.27,0,12.27
571807,2022-05-25 18:25:26,e17aa2,delivery,10.97,1.65,12.62
146766,2022-05-25 18:27:36,,carryout,11.77,0,11.77
5e8fc3,2022-05-25 18:30:31,f92ca7,carryout,31.24,0,31.24
35c2ef,2022-05-25 18:41:41,,onsite,49.00,0,49.00
9918c5,2022-05-25 18:41:43,,carryout,16.77,0,16.77
d5f9e5,2022-05-25 18:57:40,,delivery,24.26,0,24.26
61a573,2022-05-25 19:03:33,,onsite,19.06,2.86,21.92
dec6e5,2022-05-25 19:04:10,,onsite,12.77,1.92,14.69
71b9d2,2022-05-25 19:04:48,,carryout,10.97,0,10.97
1ddd8c,2022-05-25 19:08:09,34309e,delivery,10.77,0,10.77
f87d96,2022-05-25 19:14:18,3fae61,carryout,16.77,2.52,19.29
6df764,2022-05-25 19:30:25,50d25e,onsite,16.77,0,16.77
e1b26b,2022-05-25 19:30:28,93c3c7,onsite,18.76,2.82,21.58
aeb860,2022-05-25 19:35:12,d4541a,delivery,13.47,0,13.47
129720,2022-05-25 19:54:02,,delivery,10.97,1.65,12.62
9b4b2b,2022-05-25 20:18:52,b43801,onsite,33.73,5.06,38.79
590c76,2022-05-26 10:54:59,9233be,carryout,10.77,1.62,12.39
e523d0,2022-05-26 11:05:23,569414,onsite,11.97,1.8,13.77
1b04b6,2022-05-26 11:16:53,a1284e,carryout,44.30,6.65,50.95
19648a,2022-05-26 11:23:20,,delivery,10.97,1.65,12.62
e36f4c,2022-05-26 11:27:41,b4e428,delivery,13.27,0,13.27
7f8396,2022-05-26 11:34:57,844edd,carryout,13.77,2.07,15.84
772974,2022-05-26 11:35:27,8df8c6,delivery,20.95,0,20.95
38c346,2022-05-26 11:35:48,,onsite,9.48,0,9.48
6cf318,2022-05-26 11:36:05,,onsite,14.97,0,14.97
56b4b8,2022-05-26 11:46:26,6ad899,carryout,12.47,1.88,14.35
7ead07,2022-05-26 12:04:19,,delivery,21.45,0,21.45
ef8bab,2022-05-26 12:17:14,,onsite,12.47,0,12.47
3e1955,2022-05-26 12:28:29,949b61,onsite,11.97,1.8,13.77
f285f6,2022-05-26 12:29:10,,delivery,14.27,2.15,16.42
520866,2022-05-26 12:29:54,eaccb6,onsite,54.19,0,54.19
ce3b30,2022-05-26 12:32:41,cb8c39,carryout,11.97,1.8,13.77
4452c6,2022-05-26 12:34:11,,carryout,11.27,1.7,12.97
e19608,2022-05-26 12:49:14,5948f1,onsite,10.97,1.65,12.62
27f66b,2022-05-26 12:50:25,9e3008,delivery,19.06,0,19.06
6804ab,2022-05-26 13:05:41,31291f,delivery,10.77,1.62,12.39
b35b2b,2022-05-26 13:15:18,,carryout,10.48,0,10.48
8b647c,2022-05-26 13:17:22,16f3cb,carryout,23.26,0,23.26
0d598e,2022-05-26 13:23:01,80205a,delivery,14.27,0,14.27
448437,2022-05-26 13:23:22,e92a62,carryout,14.77,2.22,16.99
33f103,2022-05-26 13:47:24,,onsite,66.05,9.91,75.96
5aace7,2022-05-26 13:56:02,4da4ed,carryout,10.77,1.62,12.39
1d0a27,2022-05-26 15:02:04,,onsite,17.46,0,17.46
241b24,2022-05-26 15:15:55,,onsite,10.97,1.65,12.62
98708b,2022-05-26 15:18:55,,onsite,11.97,1.8,13.77
e2eea3,2022-05-26 15:26:17,,carryout,11.77,0,11.77
363dfb,2022-05-26 15:49:53,705787,carryout,11.98,1.8,13.78
e0c8ce,2022-05-26 15:51:19,8e741f,delivery,13.47,0,13.47
b73c73,2022-05-26 16:08:20,,carryout,18.26,2.74,21.00
45a8fd,2022-05-26 16:08:44,c97830,onsite,10.77,1.62,12.39
a69896,2022-05-26 16:22:45,,onsite,12.27,0,12.27
325cf9,2022-05-26 16:30:37,364e7b,onsite,13.97,2.1,16.07
07b924,2022-05-26 16:31:35,,onsite,52.70,7.91,60.61
dbb59e,2022-05-26 16:40:10,6bf830,onsite,11.47,1.73,13.20
3b3e7d,2022-05-26 17:07:11,6e4fae,delivery,14.27,0,14.27
d5b63c,2022-05-26 17:10:51,7679ed,onsite,10.97,1.65,12.62
6d885d,2022-05-26 17:19:44,,delivery,22.95,3.45,26.40
f4cf2b,2022-05-26 17:47:09,ebf2f0,delivery,11.27,0,11.27
fc3807,2022-05-26 17:47:25,,carryout,13.78,2.07,15.85
67c188,2022-05-26 17:49:28,b9f0d2,delivery,14.27,0,14.27
55efe2,2022-05-26 17:50:00,,onsite,25.45,0,25.45
99fd0f,2022-05-26 17:52:37,,onsite,19.95,3.0,22.95
0f31bc,2022-05-26 17:53:11,e3faf8,carryout,19.96,3.0,22.96
77c57d,2022-05-26 17:53:24,066e07,delivery,14.76,2.22,16.98
1501c7,2022-05-26 18:01:14,,onsite,7.78,0,7.78
aa970b,2022-05-26 18:23:53,23b3a1,onsite,10.97,1.65,12.62
555ab3,2022-05-26 18:25:41,488f92,delivery,20.76,3.12,23.88
e4e98a,2022-05-26 18:32:01,ac455e,onsite,12.47,0,12.47
0ff3e2,2022-05-26 18:37:14,27c59c,delivery,6.98,0,6.98
5cfa29,2022-05-26 18:37:42,695334,carryout,51.77,0,51.77
44237e,2022-05-26 18:38:03,82e7f5,delivery,9.48,0,9.48
d73715,2022-05-26 18:41:07,,onsite,37.01,5.56,42.57
3d1b6d,2022-05-26 18:42:15,83ab13,delivery,10.48,0,10.48
6b1f60,2022-05-26 18:48:20,,onsite,30.44,4.57,35.01
7bc7ca,2022-05-26 19:06:31,bdd7aa,carryout,16.07,2.42,18.49
a3753e,2022-05-26 19:10:04,c45717,onsite,11.27,1.7,12.97
823cb7,2022-05-26 19:27:15,a9b205,delivery,15.47,2.33,17.80
1de554,2022-05-26 19:31:58,ff48ae,carryout,10.97,1.65,12.62
3e614a,2022-05-26 19:43:12,028bad,carryout,51.20,0,51.20
cfa4db,2022-05-26 20:01:00,ff0f3a,carryout,9.28,0,9.28
f35dc8,2022-05-27 11:05:03,b2a694,onsite,8.97,1.35,10.32
640517,2022-05-27 11:35:29,,carryout,34.32,5.15,39.47
64c522,2022-05-27 11:38:05,5156ed,delivery,9.97,0,9.97
135d00,2022-05-27 11:48:53,936958,delivery,14.77,2.22,16.99
7c5c99,2022-05-27 11:53:47,,onsite,13.47,2.03,15.50
d25e59,2022-05-27 11:55:59,3efe2c,delivery,38.91,5.84,44.75
48968f,2022-05-27 12:09:00,,onsite,15.76,2.37,18.13
80a4da,2022-05-27 12:13:39,116ad0,delivery,10.97,1.65,12.62
5230b6,2022-05-27 12:23:21,,onsite,45.21,6.79,52.00
1c3d4d,2022-05-27 12:25:06,,onsite,12.47,1.88,14.35
9822f1,2022-05-27 12:26:04,,carryout,13.47,0,13.47
ea0867,2022-05-27 12:26:44,,onsite,10.48,0,10.48
956975,2022-05-27 12:30:22,121658,onsite,13.47,2.03,15.50
e246be,2022-05-27 12:41:52,,carryout,12.47,0,12.47
191558,2022-05-27 12:47:24,,onsite,11.97,0,11.97
15a3ca,2022-05-27 12:49:44,,carryout,9.99,0,9.99
def5a6,2022-05-27 12:50:45,,onsite,6.78,1.02,7.80
4f4bbf,2022-05-27 13:03:13,,carryout,38.91,0,38.91
8ffd45,2022-05-27 13:03:29,db25f8,onsite,13.27,0,13.27
c3b713,2022-05-27 13:57:11,,delivery,17.96,0,17.96
a0ea27,2022-05-27 14:03:36,,onsite,11.27,0,11.27
e49f7d,2022-05-27 14:16:02,a6c395,onsite,21.25,3.19,24.44
3ad85c,2022-05-27 14:26:25,,onsite,9.48,1.43,10.91
eac478,2022-05-27 14:33:58,,onsite,56.28,8.45,64.73
fa8434,2022-05-27 15:50:02,,carryout,39.72,5.96,45.68
7ab759,2022-05-27 16:05:53,539ce0,delivery,13.07,0,13.07
fdd18d,2022-05-27 16:21:05,,delivery,42.72,6.41,49.13
6f2e0c,2022-05-27 16:21:14,697acb,onsite,9.77,0,9.77
f83720,2022-05-27 16:28:11,863354,delivery,9.97,0,9.97
7a23d7,2022-05-27 16:28:45,,onsite,8.98,1.35,10.33
57b572,2022-05-27 16:32:09,c6ac7f,delivery,13.97,0,13.97
2b5778,2022-05-27 16:45:09,,carryout,10.48,1.58,12.06
91405a,2022-05-27 16:45:32,,onsite,11.27,1.7,12.97
e469d3,2022-05-27 16:48:35,254e86,onsite,10.77,0,10.77
688bee,2022-05-27 17:05:15,,carryout,10.97,1.65,12.62
6c6c52,2022-05-27 17:22:27,,onsite,14.77,2.22,16.99
e79909,2022-05-27 17:25:55,,onsite,11.47,1.73,13.20
dbe59f,2022-05-27 17:37:14,485174,onsite,10.77,1.62,12.39
104f08,2022-05-27 17:56:23,a1e8d2,onsite,10.97,0,10.97
e27904,2022-05-27 18:06:00,,onsite,22.45,0,22.45
67b2cd,2022-05-27 18:06:27,5d7d69,carryout,18.26,2.74,21.00
3a593e,2022-05-27 18:08:19,2cb4a1,carryout,13.97,2.1,16.07
bd9548,2022-05-27 18:28:51,,onsite,14.97,2.25,17.22
bf3e71,2022-05-27 18:30:02,,delivery,21.95,3.3,25.25
ec7f5c,2022-05-27 18:47:59,,onsite,8.97,1.35,10.32
140f55,2022-05-27 18:49:20,9d8d19,carryout,11.27,0,11.27
e39217,2022-05-27 19:02:24,,delivery,11.97,1.8,13.77
dfd16f,2022-05-27 19:02:25,,onsite,9.77,0,9.77
c283dd,2022-05-27 19:24:23,,onsite,24.56,0,24.56
6e91f6,2022-05-27 19:28:37,,onsite,42.21,0,42.21
e561a2,2022-05-27 19:35:28,832587,delivery,33.22,4.99,38.21
13d0ff,2022-05-27 19:41:11,9c5def,delivery,19.96,3.0,22.96
13f383,2022-05-27 19:45:16,3a2ba5,delivery,13.97,2.1,16.07
354156,2022-05-27 19:52:26,,carryout,8.77,0,8.77
1bac60,2022-05-27 19:52:35,,onsite,12.57,1.89,14.46
6187c9,2022-05-27 19:56:50,,delivery,58.45,0,58.45
6367d9,2022-05-27 19:58:01,,delivery,13.27,0,13.27
83ed46,2022-05-27 20:08:25,cd21f9,onsite,11.97,1.8,13.77
701adb,2022-05-28 11:16:33,,carryout,43.71,0,43.71
9d9370,2022-05-28 11:27:31,d3041a,carryout,11.97,1.8,13.77
9e4994,2022-05-28 11:32:18,,onsite,9.97,0,9.97
57c5fe,2022-05-28 11:56:10,,carryout,25.74,3.87,29.61
ea3e64,2022-05-28 11:58:13,,carryout,47.89,0,47.89
6bb9f7,2022-05-28 12:00:04,,delivery,11.77,1.77,13.54
457d3e,2022-05-28 12:01:12,ac3f71,carryout,14.97,2.25,17.22
db5dc9,2022-05-28 12:14:14,,onsite,11.47,1.73,13.20
a8f732,2022-05-28 12:15:35,,carryout,19.96,0,19.96
007c39,2022-05-28 12:31:42,,delivery,42.53,6.38,48.91
6b8d8c,2022-05-28 12:40:46,222dd6,onsite,12.77,0,12.77
35a174,2022-05-28 12:46:50,,carryout,10.97,0,10.97
f1b60e,2022-05-28 12:48:12,634d02,carryout,12.47,0,12.47
dfb3bf,2022-05-28 12:51:14,,carryout,10.77,0,10.77
2f081c,2022-05-28 12:54:15,,onsite,10.97,1.65,12.62
502d5d,2022-05-28 12:57:48,,carryout,14.97,0,14.97
eb3035,2022-05-28 12:59:08,5c8584,onsite,9.97,0,9.97
d00c85,2022-05-28 13:09:58,554d2c,delivery,42.21,0,42.21
